Ticket,Open Time,Type,Volume,Item,Price,S / L,T / P,Close Time,Price,Commission,Taxes,Swap,Profit
40952458,2023.11.17 08:01:19,sell,0.01,eurusd,1.08326,0,1.08278,2023.11.17 08:06:11,1.08278,-0.06,0,0,0.48
40952459,2023.11.17 08:02:01,sell,0.01,eurusd,1.08333,0,1.08278,2023.11.17 08:06:11,1.08278,-0.06,0,0,0.55
40952484,2023.11.17 08:07:07,sell,0.01,eurusd,1.08253,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-3.66
40952490,2023.11.17 08:09:02,sell,0.01,eurusd,1.08273,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-3.46
40952500,2023.11.17 08:10:01,sell,0.01,eurusd,1.08276,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-3.43
40952503,2023.11.17 08:11:00,sell,0.01,eurusd,1.08283,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-3.36
40952516,2023.11.17 08:14:09,sell,0.01,eurusd,1.08288,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-3.31
40952520,2023.11.17 08:15:01,sell,0.01,eurusd,1.083,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-3.19
40952527,2023.11.17 08:16:00,sell,0.01,eurusd,1.08302,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-3.17
40952531,2023.11.17 08:17:07,sell,0.01,eurusd,1.08311,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-3.08
40952538,2023.11.17 08:18:09,sell,0.01,eurusd,1.08317,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-3.02
40952543,2023.11.17 08:19:16,sell,0.01,eurusd,1.0833,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-2.89
40952546,2023.11.17 08:20:06,sell,0.01,eurusd,1.0834,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-2.79
40952548,2023.11.17 08:21:01,sell,0.01,eurusd,1.0835,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-2.69
40952555,2023.11.17 08:22:01,sell,0.01,eurusd,1.08355,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-2.64
40952558,2023.11.17 08:23:01,sell,0.01,eurusd,1.08357,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-2.62
40952573,2023.11.17 08:26:01,sell,0.01,eurusd,1.08377,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-2.42
40952578,2023.11.17 08:27:05,sell,0.01,eurusd,1.08381,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-2.38
40952606,2023.11.17 08:34:01,sell,0.01,eurusd,1.08387,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-2.32
40952611,2023.11.17 08:35:18,sell,0.01,eurusd,1.08401,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-2.18
40952613,2023.11.17 08:36:01,sell,0.01,eurusd,1.08418,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-2.01
40952647,2023.11.17 08:43:00,sell,0.01,eurusd,1.0843,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-1.89
40952651,2023.11.17 08:44:01,sell,0.01,eurusd,1.0843,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-1.89
40952673,2023.11.17 08:49:02,sell,0.01,eurusd,1.08436,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-1.83
40952676,2023.11.17 08:50:02,sell,0.01,eurusd,1.08441,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-1.78
40952689,2023.11.17 08:53:09,sell,0.01,eurusd,1.08447,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-1.72
40952720,2023.11.17 08:58:03,sell,0.01,eurusd,1.08458,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-1.61
40952725,2023.11.17 08:59:24,sell,0.01,eurusd,1.08479,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-1.4
40952736,2023.11.17 09:01:07,sell,0.01,eurusd,1.08489,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-1.3
40952737,2023.11.17 09:02:02,sell,0.01,eurusd,1.08492,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-1.27
40952762,2023.11.17 09:07:15,sell,0.01,eurusd,1.08536,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-0.83
40952763,2023.11.17 09:08:01,sell,0.01,eurusd,1.08543,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-0.76
40952796,2023.11.17 09:15:03,sell,0.01,eurusd,1.08562,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-0.57
40952904,2023.11.17 09:42:03,sell,0.01,eurusd,1.08573,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-0.46
40952936,2023.11.17 09:50:03,sell,0.01,eurusd,1.08573,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-0.46
40952955,2023.11.17 09:55:05,sell,0.01,eurusd,1.08573,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-0.46
40953016,2023.11.17 10:10:01,sell,0.01,eurusd,1.08601,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-0.18
40953022,2023.11.17 10:11:10,sell,0.01,eurusd,1.0859,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-0.29
40953024,2023.11.17 10:12:01,sell,0.01,eurusd,1.0861,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-0.09
40953034,2023.11.17 10:13:38,sell,0.01,eurusd,1.08612,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-0.07
40953041,2023.11.17 10:14:29,sell,0.01,eurusd,1.08626,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,0.07
40953043,2023.11.17 10:15:02,sell,0.01,eurusd,1.08616,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-0.03
40953051,2023.11.17 10:16:12,sell,0.01,eurusd,1.08618,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,-0.01
40953065,2023.11.17 10:20:09,sell,0.01,eurusd,1.08628,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,0.09
40953072,2023.11.17 10:22:02,sell,0.01,eurusd,1.08647,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,0.28
40953076,2023.11.17 10:23:32,sell,0.01,eurusd,1.08664,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,0.45
40953100,2023.11.17 10:29:14,sell,0.01,eurusd,1.08669,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,0.5
40953157,2023.11.17 10:43:04,sell,0.01,eurusd,1.08673,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,0.54
40953163,2023.11.17 10:44:13,sell,0.01,eurusd,1.08682,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,0.63
40953199,2023.11.17 10:54:03,sell,0.01,eurusd,1.08681,0,1.08619,2023.11.17 14:37:15,1.08619,-0.06,0,0,0.62
40953208,2023.11.17 10:56:03,sell,0.02,eurusd,1.08697,0,1.08619,2023.11.17 14:37:15,1.08619,-0.12,0,0,1.56
40953210,2023.11.17 10:57:04,sell,0.02,eurusd,1.08701,0,1.08619,2023.11.17 14:37:15,1.08619,-0.12,0,0,1.64
40953217,2023.11.17 10:58:10,sell,0.02,eurusd,1.08704,0,1.08619,2023.11.17 14:37:15,1.08619,-0.12,0,0,1.7
40953231,2023.11.17 11:01:12,sell,0.02,eurusd,1.08722,0,1.08619,2023.11.17 14:37:15,1.08619,-0.12,0,0,2.06
40953234,2023.11.17 11:02:40,sell,0.02,eurusd,1.08727,0,1.08619,2023.11.17 14:37:15,1.08619,-0.12,0,0,2.16
40953247,2023.11.17 11:05:16,sell,0.02,eurusd,1.08723,0,1.08619,2023.11.17 14:37:15,1.08619,-0.12,0,0,2.08
40953304,2023.11.17 11:19:02,sell,0.02,eurusd,1.08724,0,1.08619,2023.11.17 14:37:15,1.08619,-0.12,0,0,2.1
40953338,2023.11.17 11:29:01,sell,0.02,eurusd,1.08728,0,1.08619,2023.11.17 14:37:15,1.08619,-0.12,0,0,2.18
40953348,2023.11.17 11:30:20,sell,0.02,eurusd,1.08732,0,1.08619,2023.11.17 14:37:15,1.08619,-0.12,0,0,2.26
40953769,2023.11.17 13:15:52,sell,0.02,eurusd,1.0874,0,1.08619,2023.11.17 14:37:15,1.08619,-0.12,0,0,2.42
40953772,2023.11.17 13:16:45,sell,0.02,eurusd,1.0875,0,1.08619,2023.11.17 14:37:15,1.08619,-0.12,0,0,2.62
40953774,2023.11.17 13:17:19,sell,0.03,eurusd,1.08754,0,1.08619,2023.11.17 14:37:15,1.08619,-0.18,0,0,4.05
40953782,2023.11.17 13:18:12,sell,0.03,eurusd,1.08757,0,1.08619,2023.11.17 14:37:15,1.08619,-0.18,0,0,4.14
40953860,2023.11.17 13:39:01,sell,0.03,eurusd,1.08752,0,1.08619,2023.11.17 14:37:15,1.08619,-0.18,0,0,3.99
40953970,2023.11.17 14:02:00,sell,0.03,eurusd,1.08768,0,1.08619,2023.11.17 14:37:15,1.08619,-0.18,0,0,4.47
40953980,2023.11.17 14:04:00,sell,0.03,eurusd,1.08803,0,1.08619,2023.11.17 14:37:15,1.08619,-0.18,0,0,5.52
40953993,2023.11.17 14:06:10,sell,0.03,eurusd,1.08803,0,1.08619,2023.11.17 14:37:15,1.08619,-0.18,0,0,5.52
40954138,2023.11.17 14:38:00,sell,0.01,eurusd,1.08611,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-3.69
40954145,2023.11.17 14:39:00,sell,0.01,eurusd,1.08612,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-3.68
40954159,2023.11.17 14:41:03,sell,0.01,eurusd,1.08612,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-3.68
40954163,2023.11.17 14:42:02,sell,0.01,eurusd,1.08636,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-3.44
40954169,2023.11.17 14:43:01,sell,0.01,eurusd,1.08653,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-3.27
40954181,2023.11.17 14:45:09,sell,0.01,eurusd,1.08665,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-3.15
40954186,2023.11.17 14:46:05,sell,0.01,eurusd,1.08666,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-3.14
40954187,2023.11.17 14:47:05,sell,0.01,eurusd,1.08667,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-3.13
40954214,2023.11.17 14:53:06,sell,0.01,eurusd,1.08673,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-3.07
40954238,2023.11.17 14:58:01,sell,0.01,eurusd,1.08674,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-3.06
40954243,2023.11.17 14:59:07,sell,0.01,eurusd,1.08693,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-2.87
40954253,2023.11.17 15:00:04,sell,0.01,eurusd,1.08703,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-2.77
40954259,2023.11.17 15:01:08,sell,0.01,eurusd,1.08704,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-2.76
40954264,2023.11.17 15:02:07,sell,0.01,eurusd,1.08721,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-2.59
40954289,2023.11.17 15:08:11,sell,0.01,eurusd,1.08726,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-2.54
40954293,2023.11.17 15:09:00,sell,0.01,eurusd,1.08735,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-2.45
40954325,2023.11.17 15:16:13,sell,0.01,eurusd,1.08743,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-2.37
40954326,2023.11.17 15:17:00,sell,0.01,eurusd,1.08742,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-2.38
40954334,2023.11.17 15:18:29,sell,0.01,eurusd,1.08771,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-2.09
40954351,2023.11.17 15:24:01,sell,0.01,eurusd,1.08776,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-2.04
40954361,2023.11.17 15:25:02,sell,0.01,eurusd,1.08775,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-2.05
40954380,2023.11.17 15:30:01,sell,0.01,eurusd,1.08795,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-1.85
40954389,2023.11.17 15:31:13,sell,0.01,eurusd,1.08801,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-1.79
40954404,2023.11.17 15:35:00,sell,0.01,eurusd,1.08808,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-1.72
40954412,2023.11.17 15:36:19,sell,0.01,eurusd,1.08843,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-1.37
40954414,2023.11.17 15:37:02,sell,0.01,eurusd,1.08858,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-1.22
40954417,2023.11.17 15:38:04,sell,0.01,eurusd,1.08868,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-1.12
40954422,2023.11.17 15:39:07,sell,0.01,eurusd,1.089,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-0.8
40954456,2023.11.17 15:47:26,sell,0.01,eurusd,1.08925,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-0.55
40954462,2023.11.17 15:48:05,sell,0.01,eurusd,1.08923,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-0.57
40955044,2023.11.17 18:16:08,sell,0.01,eurusd,1.08947,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-0.33
40955069,2023.11.17 18:24:03,sell,0.01,eurusd,1.08957,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-0.23
40955115,2023.11.17 18:36:02,sell,0.01,eurusd,1.08968,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-0.12
40955136,2023.11.17 18:41:10,sell,0.01,eurusd,1.08969,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-0.11
40955142,2023.11.17 18:42:07,sell,0.01,eurusd,1.08978,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-0.02
40955144,2023.11.17 18:43:01,sell,0.01,eurusd,1.08976,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,-0.04
40955149,2023.11.17 18:44:08,sell,0.01,eurusd,1.08983,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,0.03
40955195,2023.11.17 18:55:18,sell,0.01,eurusd,1.09016,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,0.36
40955198,2023.11.17 18:56:17,sell,0.01,eurusd,1.09017,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,0.37
40955203,2023.11.17 18:57:15,sell,0.01,eurusd,1.0904,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,0.6
40955207,2023.11.17 18:58:23,sell,0.01,eurusd,1.09043,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,0.63
40955531,2023.11.17 20:26:12,sell,0.01,eurusd,1.09047,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,0.67
40955602,2023.11.17 20:47:07,sell,0.01,eurusd,1.09048,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,0.68
40955619,2023.11.17 20:51:05,sell,0.01,eurusd,1.09052,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,0.72
40955625,2023.11.17 20:52:10,sell,0.01,eurusd,1.09057,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,0.77
40955626,2023.11.17 20:53:24,sell,0.01,eurusd,1.09063,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,0.83
40955636,2023.11.17 20:54:08,sell,0.01,eurusd,1.09068,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,0.88
40955639,2023.11.17 20:55:21,sell,0.01,eurusd,1.09078,0,1.0898,2023.11.20 00:30:37,1.0898,-0.06,0,0.01,0.98
40955642,2023.11.17 20:56:27,sell,0.02,eurusd,1.09085,0,1.0898,2023.11.20 00:30:37,1.0898,-0.12,0,0.02,2.1
40955646,2023.11.17 20:57:05,sell,0.02,eurusd,1.09088,0,1.0898,2023.11.20 00:30:37,1.0898,-0.12,0,0.02,2.16
40955651,2023.11.17 20:58:03,sell,0.02,eurusd,1.0909,0,1.0898,2023.11.20 00:30:37,1.0898,-0.12,0,0.02,2.2
40955777,2023.11.17 21:30:13,sell,0.02,eurusd,1.09089,0,1.0898,2023.11.20 00:30:37,1.0898,-0.12,0,0.02,2.18
40955778,2023.11.17 21:31:23,sell,0.02,eurusd,1.09091,0,1.0898,2023.11.20 00:30:37,1.0898,-0.12,0,0.02,2.22
40955780,2023.11.17 21:32:03,sell,0.02,eurusd,1.09091,0,1.0898,2023.11.20 00:30:37,1.0898,-0.12,0,0.02,2.22
40955793,2023.11.17 21:35:11,sell,0.02,eurusd,1.09093,0,1.0898,2023.11.20 00:30:37,1.0898,-0.12,0,0.02,2.26
40955803,2023.11.17 21:38:04,sell,0.02,eurusd,1.09091,0,1.0898,2023.11.20 00:30:37,1.0898,-0.12,0,0.02,2.22
40955815,2023.11.17 21:40:13,sell,0.02,eurusd,1.09106,0,1.0898,2023.11.20 00:30:37,1.0898,-0.12,0,0.02,2.52
40955816,2023.11.17 21:41:28,sell,0.02,eurusd,1.09108,0,1.0898,2023.11.20 00:30:37,1.0898,-0.12,0,0.02,2.56
40955824,2023.11.17 21:42:11,sell,0.02,eurusd,1.09112,0,1.0898,2023.11.20 00:30:37,1.0898,-0.12,0,0.02,2.64
40955840,2023.11.17 21:47:05,sell,0.03,eurusd,1.09117,0,1.0898,2023.11.20 00:30:37,1.0898,-0.18,0,0.03,4.11
40955846,2023.11.17 21:48:07,sell,0.03,eurusd,1.09119,0,1.0898,2023.11.20 00:30:37,1.0898,-0.18,0,0.03,4.17
40955852,2023.11.17 21:49:39,sell,0.03,eurusd,1.09125,0,1.0898,2023.11.20 00:30:37,1.0898,-0.18,0,0.03,4.35
40955878,2023.11.17 21:57:09,sell,0.03,eurusd,1.09136,0,1.0898,2023.11.20 00:30:37,1.0898,-0.18,0,0.03,4.68
40965956,2023.11.20 02:24:05,sell,0.03,eurusd,1.09137,0,1.0949,2023.11.21 08:44:51,1.09489,-0.18,0,-0.02,-10.56
40965959,2023.11.20 02:25:43,sell,0.03,eurusd,1.09162,0,1.0949,2023.11.21 08:44:51,1.09489,-0.18,0,-0.02,-9.81
40965961,2023.11.20 02:26:43,sell,0.04,eurusd,1.09181,0,1.0949,2023.11.21 08:44:51,1.09489,-0.24,0,-0.03,-12.32
40965972,2023.11.20 02:27:46,sell,0.04,eurusd,1.09192,0,1.0949,2023.11.21 08:44:51,1.09489,-0.24,0,-0.03,-11.88
40965973,2023.11.20 02:28:39,sell,0.04,eurusd,1.09209,0,1.0949,2023.11.21 08:44:51,1.09489,-0.24,0,-0.03,-11.2
40965978,2023.11.20 02:29:22,sell,0.04,eurusd,1.09213,0,1.0949,2023.11.21 08:44:51,1.09489,-0.24,0,-0.03,-11.04
40965997,2023.11.20 02:34:01,sell,0.04,eurusd,1.09213,0,1.0949,2023.11.21 08:44:51,1.09489,-0.24,0,-0.03,-11.04
40966001,2023.11.20 02:35:16,sell,0.04,eurusd,1.09226,0,1.0949,2023.11.21 08:44:51,1.09489,-0.24,0,-0.03,-10.52
40966026,2023.11.20 02:42:01,sell,0.05,eurusd,1.09226,0,1.0949,2023.11.21 08:44:51,1.09489,-0.3,0,-0.04,-13.15
40966075,2023.11.20 02:54:03,sell,1,eurusd,1.09231,1.49233,1.09055,2023.11.20 03:03:45,1.09224,-6,0,0,7
40966105,2023.11.20 03:03:01,sell,1,eurusd,1.09236,1.49218,1.09055,2023.11.20 03:03:24,1.0923,-6,0,0,6
40966210,2023.11.20 03:32:04,sell,0.35,eurusd,1.09242,0,1.0949,2023.11.21 08:44:51,1.09489,-2.1,0,-0.26,-86.45
40966322,2023.11.20 04:01:08,sell,0.37,eurusd,1.09247,0,1.0949,2023.11.21 08:44:51,1.09489,-2.22,0,-0.27,-89.54
40966323,2023.11.20 04:02:23,sell,0.39,eurusd,1.09247,0,1.0949,2023.11.21 08:44:51,1.09489,-2.34,0,-0.28,-94.38
40966375,2023.11.20 04:12:01,sell,0.41,eurusd,1.09247,0,1.0949,2023.11.21 08:44:51,1.09489,-2.46,0,-0.3,-99.22
40966379,2023.11.20 04:13:03,sell,0.43,eurusd,1.09252,0,1.0949,2023.11.21 08:44:51,1.09489,-2.58,0,-0.31,-101.91
40966384,2023.11.20 04:14:54,sell,0.45,eurusd,1.09252,0,1.0949,2023.11.21 08:44:51,1.09489,-2.7,0,-0.33,-106.65
40966398,2023.11.20 04:17:17,sell,0.47,eurusd,1.09312,0,1.0949,2023.11.21 08:44:51,1.09489,-2.82,0,-0.34,-83.19
40966410,2023.11.20 04:19:12,sell,0.5,eurusd,1.09351,0,1.0949,2023.11.21 08:44:51,1.09489,-3,0,-0.37,-69
40967570,2023.11.20 09:25:04,sell,0.52,eurusd,1.09356,0,1.0949,2023.11.21 08:44:51,1.09489,-3.12,0,-0.38,-69.16
40967590,2023.11.20 09:31:01,sell,0.55,eurusd,1.09357,0,1.0949,2023.11.21 08:44:51,1.09489,-3.3,0,-0.4,-72.6
40967594,2023.11.20 09:32:23,sell,0.57,eurusd,1.09376,0,1.0949,2023.11.21 08:44:51,1.09489,-3.42,0,-0.42,-64.41
40967605,2023.11.20 09:33:15,sell,0.6,eurusd,1.09398,0,1.0949,2023.11.21 08:44:51,1.09489,-3.6,0,-0.44,-54.6
40967609,2023.11.20 09:34:16,sell,0.63,eurusd,1.09397,0,1.0949,2023.11.21 08:44:51,1.09489,-3.78,0,-0.46,-57.96
40967622,2023.11.20 09:38:17,sell,0.66,eurusd,1.09394,0,1.0949,2023.11.21 08:44:51,1.09489,-3.96,0,-0.48,-62.7
40969019,2023.11.20 14:46:24,sell,0.7,eurusd,1.09429,0,1.0949,2023.11.21 08:44:51,1.09489,-4.2,0,-0.51,-42
40969039,2023.11.20 14:50:33,sell,0.73,eurusd,1.09446,0,1.0949,2023.11.21 08:44:51,1.09489,-4.38,0,-0.53,-31.39
40971226,2023.11.20 17:04:02,sell,0.77,eurusd,1.09449,0,1.0949,2023.11.21 08:44:51,1.09489,-4.62,0,-0.56,-30.8
40971229,2023.11.20 17:05:05,sell,0.81,eurusd,1.09466,0,1.0949,2023.11.21 08:44:51,1.09489,-4.86,0,-0.59,-18.63
40971235,2023.11.20 17:06:23,sell,0.85,eurusd,1.09483,0,1.0949,2023.11.21 08:44:51,1.09489,-5.1,0,-0.62,-5.1
40971239,2023.11.20 17:07:33,sell,0.89,eurusd,1.09504,0,1.0949,2023.11.21 08:44:51,1.09489,-5.34,0,-0.65,13.35
40971505,2023.11.20 18:04:00,sell,0.93,eurusd,1.0951,0,1.0949,2023.11.21 08:44:51,1.09489,-5.58,0,-0.68,19.53
40973097,2023.11.21 00:53:03,sell,0.98,eurusd,1.09513,0,1.0949,2023.11.21 08:44:51,1.09489,-5.88,0,0,23.52
40973204,2023.11.21 01:22:01,sell,1.03,eurusd,1.09512,0,1.0949,2023.11.21 08:44:51,1.09489,-6.18,0,0,23.69
40973208,2023.11.21 01:23:00,sell,1.08,eurusd,1.09518,0,1.0949,2023.11.21 08:44:51,1.09489,-6.48,0,0,31.32
40973211,2023.11.21 01:24:01,sell,1.14,eurusd,1.09529,0,1.0949,2023.11.21 08:44:51,1.09489,-6.84,0,0,45.6
40973216,2023.11.21 01:25:06,sell,1.19,eurusd,1.09531,0,1.0949,2023.11.21 08:44:51,1.09489,-7.14,0,0,49.98
40973219,2023.11.21 01:27:02,sell,1.25,eurusd,1.09537,0,1.0949,2023.11.21 08:44:51,1.09489,-7.5,0,0,60
40973234,2023.11.21 01:28:08,sell,1.32,eurusd,1.09568,0,1.0949,2023.11.21 08:44:51,1.09489,-7.92,0,0,104.28
40973237,2023.11.21 01:30:01,sell,1.38,eurusd,1.09571,0,1.0949,2023.11.21 08:44:51,1.09489,-8.28,0,0,113.16
40973455,2023.11.21 02:25:00,sell,1.45,eurusd,1.09573,0,1.0949,2023.11.21 08:44:51,1.09489,-8.7,0,0,121.8
40973501,2023.11.21 02:36:03,sell,1.52,eurusd,1.09576,0,1.0949,2023.11.21 08:44:51,1.09489,-9.12,0,0,132.24
40973513,2023.11.21 02:38:02,sell,1.6,eurusd,1.0958,0,1.0949,2023.11.21 08:44:51,1.09489,-9.6,0,0,145.6
40973526,2023.11.21 02:39:45,sell,1.68,eurusd,1.09586,0,1.0949,2023.11.21 08:44:51,1.09489,-10.08,0,0,162.96
40973530,2023.11.21 02:41:16,sell,1.76,eurusd,1.0959,0,1.0949,2023.11.21 08:44:51,1.09489,-10.56,0,0,177.76
40973536,2023.11.21 02:42:48,sell,1.85,eurusd,1.09596,0,1.0949,2023.11.21 08:44:51,1.09489,-11.1,0,0,197.95
40973537,2023.11.21 02:43:45,sell,1.94,eurusd,1.09596,0,1.0949,2023.11.21 08:44:51,1.09489,-11.64,0,0,207.58
40973544,2023.11.21 02:44:56,sell,2.04,eurusd,1.09602,0,1.0949,2023.11.21 08:44:51,1.09489,-12.24,0,0,230.52
40973579,2023.11.21 02:52:00,sell,2.14,eurusd,1.09603,0,1.0949,2023.11.21 08:44:51,1.09489,-12.84,0,0,243.96
40973594,2023.11.21 02:57:03,sell,2.25,eurusd,1.09607,0,1.0949,2023.11.21 08:44:51,1.09489,-13.5,0,0,265.5
40973608,2023.11.21 02:58:23,sell,2.36,eurusd,1.09608,0,1.0949,2023.11.21 08:44:51,1.09489,-14.16,0,0,280.84
40973682,2023.11.21 03:18:01,sell,2.48,eurusd,1.09609,0,1.0949,2023.11.21 08:44:51,1.09489,-14.88,0,0,297.6
40973687,2023.11.21 03:19:02,sell,2.6,eurusd,1.09608,0,1.0949,2023.11.21 08:44:51,1.09489,-15.6,0,0,309.4
40973690,2023.11.21 03:20:05,sell,2.73,eurusd,1.0961,0,1.0949,2023.11.21 08:44:51,1.09489,-16.38,0,0,330.33
40973701,2023.11.21 03:21:29,sell,2.87,eurusd,1.0961,0,1.0949,2023.11.21 08:44:51,1.09489,-17.22,0,0,347.27
40973707,2023.11.21 03:22:54,sell,3.01,eurusd,1.09616,0,1.0949,2023.11.21 08:44:51,1.09489,-18.06,0,0,382.27
40973759,2023.11.21 03:38:02,sell,3.16,eurusd,1.09618,0,1.0949,2023.11.21 08:44:51,1.09489,-18.96,0,0,407.64
40973770,2023.11.21 03:39:10,sell,3.32,eurusd,1.09623,0,1.0949,2023.11.21 08:44:51,1.09489,-19.92,0,0,444.88
40973774,2023.11.21 03:40:00,sell,3.49,eurusd,1.09625,0,1.0949,2023.11.21 08:44:51,1.09489,-20.94,0,0,474.64
